h,k,l,mag(G),S,I,d,2theta
-6,-3,-3,11.418264166778204,5.068568172311066e-15j,2.5690383317364737e-29,0.04819252658131467,-4
-6,-3,-2,10.876802594354636,2.534284086155533e-15j,6.422595829341184e-30,0.05311013133451004,-4
-6,-3,-1,10.538580622318023,5.068568172311065e-15j,2.5690383317364726e-29,0.05657383555197809,-4
-6,-3,0,10.423401419495587,2.534284086155533e-15j,6.422595829341184e-30,0.0578310318975776,-4
-6,-3,1,10.538580622318023,5.068568172311066e-15j,2.5690383317364737e-29,0.05657383555197809,-4
-6,-3,2,10.876802594354636,2.534284086155533e-15j,6.422595829341184e-30,0.05311013133451004,-4
-6,-3,3,11.418264166778204,5.068568172311065e-15j,2.5690383317364726e-29,0.04819252658131467,-4
-6,-3,4,12.135791991065565,2.534284086155533e-15j,6.422595829341184e-30,0.04266223664575397,-4
-6,-3,5,13.000265638855216,5.068568172311065e-15j,2.5690383317364726e-29,0.03717709193415703,-4
-6,-3,6,13.984460478455961,2.534284086155533e-15j,6.422595829341184e-30,0.03212835105420978,-4
-6,-2,-7,14.658792921749422,-6.339979943820018e-15j,4.019534568804008e-29,0.029240409386415644,-4
-6,-2,-6,13.54596666789511,(13.796-1.1826659068725818e-14j),190.329616,0.03424205836040779,-4
-6,-2,-5,12.52736942757849,1.6477116288442145e-14j,2.7149536118284545e-28,0.0400368682367845,-4
-6,-2,-4,11.627791077613999,(13.796-1.0137136344622131e-14j),190.329616,0.04647136491769629,-4
