h,k,l,mag(G),S,I,d,2theta
-7,2,-6,20.13731305340371,1.1183329659880491e-13j,1.2506686228156271e-26,0.015494473554591548,-4
-7,2,-5,18.851843234423878,(45.647872320239706-2.7951260362434312e-14j),2083.7282473649066,0.017679591619982664,-4
-7,2,-4,17.730911563524554,2.5156134326190878e-14j,6.32831094237359e-28,0.019985625309545618,-4
-7,2,-3,16.80747070875001,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.022242066876752384,-4
-7,2,-2,16.11550599860817,1.9565882253704018e-14j,3.8282374836580983e-28,0.024193125374713118,-4
-7,2,-1,15.685681712013274,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.025537187895530514,-4
-7,2,0,15.539765222284569,1.3975630181217156e-14j,1.9531823896214787e-28,0.02601902162940845,-4
-7,2,1,15.685681712013274,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.025537187895530514,-4
-7,2,2,16.11550599860817,8.385378108730292e-15j,7.031456602637322e-29,0.024193125374713118,-4
-7,2,3,16.80747070875001,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.022242066876752384,-4
-7,2,4,17.730911563524554,2.795126036243431e-15j,7.812729558485914e-30,0.019985625309545618,-4
-7,2,5,18.851843234423878,(45.647872320239706+0j),2083.7282473649066,0.017679591619982664,-4
-7,2,6,20.13731305340371,-2.795126036243431e-15j,7.812729558485914e-30,0.015494473554591548,-4
-7,3,-7,22.07996634812455,1.1183329659880491e-13j,1.2506686228156271e-26,0.01288792660148269,-4
-7,3,-6,20.695238946315577,(45.647872320239706-2.7951260362434312e-14j),2083.7282473649066,0.014670299429347318,-4
-7,3,-5,19.446684328430052,2.5156134326190878e-14j,6.32831094237359e-28,0.016614555980224672,-4
-7,3,-4,18.362101266136246,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.01863524522106281,-4
-7,3,-3,17.472052245223033,1.9565882253704018e-14j,3.8282374836580983e-28,0.020582211139681308,-4
-7,3,-2,16.80747070875001,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.022242066876752384,-4
-7,3,-1,16.395796681006427,1.3975630181217156e-14j,1.9531823896214787e-28,0.023373019429807587,-4
-7,3,0,16.25625544822788,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.02377600252342496,-4
-7,3,1,16.395796681006427,8.385378108730292e-15j,7.031456602637322e-29,0.023373019429807587,-4
-7,3,2,16.80747070875001,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.022242066876752384,-4
-7,3,3,17.472052245223033,2.795126036243431e-15j,7.812729558485914e-30,0.020582211139681308,-4
-7,3,4,18.362101266136246,(45.647872320239706+0j),2083.7282473649066,0.01863524522106281,-4
-7,3,5,19.446684328430052,-2.795126036243431e-15j,7.812729558485914e-30,0.016614555980224672,-4
-7,3,6,20.695238946315577,(45.647872320239706+5.590252072486862e-15j),2083.7282473649066,0.014670299429347318,-4
-7,4,-7,22.79076714773664,(45.647872320239706-2.7951260362434312e-14j),2083.7282473649066,0.012096562687356559,-4
-7,4,-6,21.451971198310336,2.5156134326190878e-14j,6.32831094237359e-28,0.01365354600355097,-4
-7,4,-5,20.250128014845885,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.015322312737318308,-4
-7,4,-4,19.210958231069096,1.9565882253704018e-14j,3.8282374836580983e-28,0.017024791930353677,-4
-7,4,-3,18.362101266136246,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.01863524522106281,-4
-7,4,-2,17.73091156352455,1.3975630181217156e-14j,1.9531823896214787e-28,0.01998562530954562,-4
-7,4,-1,17.341173606562517,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.020894062823615875,-4
-7,4,0,17.20929965007518,8.385378108730292e-15j,7.031456602637322e-29,0.021215509943979197,-4
-7,4,1,17.341173606562517,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.020894062823615875,-4
-7,4,2,17.73091156352455,2.795126036243431e-15j,7.812729558485914e-30,0.01998562530954562,-4
-7,4,3,18.362101266136246,(45.647872320239706+0j),2083.7282473649066,0.01863524522106281,-4
-7,4,4,19.210958231069096,-2.795126036243431e-15j,7.812729558485914e-30,0.017024791930353677,-4
